,종목코드,종목명,시장구분,업종명,시가총액
1853,065680,우주일렉트로,KOSDAQ,IT부품,276668027000.0
1854,018620,우진비앤지,KOSDAQ,제약,80890020400.0
1855,307280,원바이오젠,KOSDAQ,제약,80764840950.0
1856,053080,원방테크,KOSDAQ,기계·장비,192592313550.0
1857,032940,원익,KOSDAQ,유통,97333780500.0
1858,240810,원익IPS,KOSDAQ,반도체,2714339725300.0
1859,074600,원익QnC,KOSDAQ,비금속,646684800000.0
1860,104830,원익머트리얼즈,KOSDAQ,반도체,481625600000.0
1861,014190,원익큐브,KOSDAQ,유통,233639379600.0
1862,030530,원익홀딩스,KOSDAQ,금융,539893487190.0
1863,012620,원일특강,KOSDAQ,금속,50600000000.0
1864,008370,원풍,KOSDAQ,화학,82200000000.0
1865,008290,원풍물산,KOSDAQ,섬유·의류,77317990100.0
1866,101160,월덱스,KOSDAQ,반도체,460656704700.0
1867,095270,웨이브일렉트로,KOSDAQ,IT부품,90745978380.0
1868,065950,웰크론,KOSDAQ,섬유·의류,143697327180.0
1869,076080,웰크론한텍,KOSDAQ,건설,76623691170.0
1870,196700,웹스,KOSDAQ,화학,28766799600.0
1871,069080,웹젠,KOSDAQ,디지털컨텐츠,1709046785600.0
1872,053580,웹케시,KOSDAQ,금융,508626856000.0
1873,071460,위니아딤채,KOSDAQ,일반전기전자,142969997625.0
1874,044340,위닉스,KOSDAQ,일반전기전자,420025487500.0
1875,330350,위더스제약,KOSDAQ,제약,171452092500.0
1876,348350,위드텍,KOSDAQ,의료·정밀기기,232440670000.0
1877,112040,위메이드,KOSDAQ,디지털컨텐츠,1004640000000.0
1878,065370,위세아이텍,KOSDAQ,출판·매체복제,85486362000.0
1879,038620,위즈코프,KOSDAQ,유통,63723214950.0
1880,299900,위지윅스튜디오,KOSDAQ,오락·문화,403712220900.0
1881,036090,위지트,KOSDAQ,기계·장비,181365083850.0
1882,136540,윈스,KOSDAQ,소프트웨어,208586877300.0
1883,320000,윈텍,KOSDAQ,기계·장비,53555033460.0
1884,097800,윈팩,KOSDAQ,반도체,106881245100.0
1885,192390,윈하이텍,KOSDAQ,금속,40069928960.0
1886,313760,윌링스,KOSDAQ,일반전기전자,73416200000.0
1887,900340,윙입푸드,KOSDAQ,금융,64044526380.0
1888,036200,유니셈,KOSDAQ,반도체,467629400750.0
1889,018000,유니슨,KOSDAQ,기계·장비,508998704085.0
1890,203450,유니온커뮤니티,KOSDAQ,일반전기전자,76624416540.0
1891,011320,유니크,KOSDAQ,운송장비·부품,160361768500.0
1892,086390,유니테스트,KOSDAQ,반도체,483971485400.0
1893,241690,유니테크노,KOSDAQ,운송장비·부품,168543912600.0
1894,142210,유니트론텍,KOSDAQ,유통,88046017470.0
1895,048430,유라테크,KOSDAQ,일반전기전자,143424000000.0
1896,206650,유바이오로직스,KOSDAQ,제약,886730122200.0
1897,089850,유비벨록스,KOSDAQ,소프트웨어,88234642800.0
1898,032620,유비케어,KOSDAQ,소프트웨어,432192310920.0
1899,264450,유비쿼스,KOSDAQ,통신장비,217721252500.0
1900,078070,유비쿼스홀딩스,KOSDAQ,일반전기전자,394498850800.0
1901,024800,유성티엔에스,KOSDAQ,운송,101506653400.0
1902,054930,유신,KOSDAQ,기타서비스,59850000000.0
1903,069330,유아이디,KOSDAQ,IT부품,12541620560.0
1904,049520,유아이엘,KOSDAQ,IT부품,90298559720.0
1905,313750,유안타제4호스팩,KOSDAQ,금융,9951000000.0
1906,336060,유안타제5호스팩,KOSDAQ,금융,12512300000.0
1907,340360,유안타제6호스팩,KOSDAQ,금융,20535000000.0
1908,367460,유안타제7호스팩,KOSDAQ,금융,11632500000.0
1909,367480,유안타제8호스팩,KOSDAQ,금융,13207150000.0
1910,056090,유앤아이,KOSDAQ,의료·정밀기기,41930683485.0
1911,263770,유에스티,KOSDAQ,금속,155710130040.0
1912,340930,유일에너테크,KOSDAQ,기계·장비,223979430600.0
1913,023410,유진기업,KOSDAQ,비금속,464638286630.0
1914,056080,유진로봇,KOSDAQ,기계·장비,168804684000.0
1915,321260,유진스팩4호,KOSDAQ,금융,7398800000.0
1916,331380,유진스팩5호,KOSDAQ,금융,8461100000.0
1917,373340,유진스팩6호,KOSDAQ,금융,6221200000.0
1918,084370,유진테크,KOSDAQ,반도체,1120594453800.0
1919,178780,유테크,KOSDAQ,IT부품,60240302320.0
1920,179900,유티아이,KOSDAQ,IT부품,295775833750.0
1921,263050,유틸렉스,KOSDAQ,제약,632050861500.0
1922,191410,육일씨엔에쓰,KOSDAQ,IT부품,26122831380.0
1923,072770,율호,KOSDAQ,소프트웨어,90958781440.0
1924,039020,이건홀딩스,KOSDAQ,종이·목재,91468071450.0
1925,060230,이그잭스,KOSDAQ,IT부품,136505304320.0
1926,067920,이글루시큐리티,KOSDAQ,소프트웨어,71694695880.0
1927,044960,이글벳,KOSDAQ,유통,102399252300.0
1928,302430,이노메트리,KOSDAQ,기계·장비,185716184000.0
1929,073490,이노와이어리스,KOSDAQ,통신장비,326770884000.0
1930,086250,이노와이즈,KOSDAQ,기계·장비,43288294470.0
1931,215790,이노인스트루먼트,KOSDAQ,통신장비,97283804835.0
1932,246960,이노테라피,KOSDAQ,제약,81715780800.0
1933,088390,이녹스,KOSDAQ,운송장비·부품,125301309600.0
1934,272290,이녹스첨단소재,KOSDAQ,IT부품,551144594000.0
1935,053350,이니텍,KOSDAQ,소프트웨어,110037492960.0
1936,258610,이더블유케이,KOSDAQ,금속,113335530750.0
1937,215090,이디티,KOSDAQ,의료·정밀기기,86040211160.0
1938,041520,이라이콤,KOSDAQ,IT부품,148093069500.0
1939,264850,이랜시스,KOSDAQ,일반전기전자,76911097100.0
1940,054210,이랜텍,KOSDAQ,IT부품,198788910600.0
1941,164060,이루다,KOSDAQ,의료·정밀기기,91975808000.0
1942,065440,이루온,KOSDAQ,소프트웨어,47322159700.0
1943,115610,이미지스,KOSDAQ,반도체,19939732800.0
1944,349720,이베스트스팩5호,KOSDAQ,금융,7529600000.0
1945,323210,이베스트이안스팩1호,KOSDAQ,금융,6688000000.0
1946,078020,이베스트투자증권,KOSDAQ,금융,451616886600.0
1947,080010,이상네트웍스,KOSDAQ,인터넷,68784450000.0
1948,086890,이수앱지스,KOSDAQ,제약,430261105500.0
1949,047560,이스트소프트,KOSDAQ,디지털컨텐츠,117219711000.0
1950,900110,이스트아시아홀딩스,KOSDAQ,금융,25961131840.0
1951,067010,이씨에스,KOSDAQ,정보기기,98352000000.0
1952,052190,이에스에이,KOSDAQ,오락·문화,13511436600.0
1953,101360,이엔드디,KOSDAQ,화학,301355183600.0
1954,102710,이엔에프테크놀로지,KOSDAQ,화학,592945194000.0
1955,066980,이엔코퍼레이션,KOSDAQ,디지털컨텐츠,232579656050.0
1956,063760,이엘피,KOSDAQ,반도체,34962760000.0
1957,087730,이엠네트웍스,KOSDAQ,반도체,26570510400.0
1958,123570,이엠넷,KOSDAQ,기타서비스,124523276020.0
1959,083470,이엠앤아이,KOSDAQ,IT부품,35542856275.0
1960,095190,이엠코리아,KOSDAQ,기계·장비,210149756250.0
1961,091120,이엠텍,KOSDAQ,IT부품,294718175600.0
1962,039030,이오테크닉스,KOSDAQ,반도체,1592917815000.0
1963,294090,이오플로우,KOSDAQ,의료·정밀기기,706577544000.0
1964,088290,이원컴포텍,KOSDAQ,운송장비·부품,177694994250.0
1965,181340,이즈미디어,KOSDAQ,의료·정밀기기,135352155000.0
1966,353810,이지바이오,KOSDAQ,음식료·담배,239342040000.0
1967,099750,이지케어텍,KOSDAQ,소프트웨어,129955100000.0
1968,035810,이지홀딩스,KOSDAQ,음식료·담배,259007100065.0
1969,160600,이큐셀,KOSDAQ,기계·장비,18642222930.0
1970,092130,이크레더블,KOSDAQ,기타서비스,264959200000.0
1971,096040,이트론,KOSDAQ,정보기기,285381718912.0
1972,134060,이퓨쳐,KOSDAQ,출판·매체복제,47215575000.0
1973,001840,이화공영,KOSDAQ,건설,148741257600.0
1974,024810,이화전기,KOSDAQ,IT부품,163056831264.0
1975,041830,인바디,KOSDAQ,의료·정밀기기,298306447600.0
1976,352940,인바이오,KOSDAQ,화학,109919960000.0
1977,079950,인베니아,KOSDAQ,기계·장비,62988000000.0
1978,277410,인산가,KOSDAQ,음식료·담배,57786129410.0
1979,060150,인선이엔티,KOSDAQ,기타서비스,675172374000.0
1980,033230,인성정보,KOSDAQ,컴퓨터서비스,84798368760.0
1981,037330,인지디스플레,KOSDAQ,IT부품,158645084760.0
1982,083640,인콘,KOSDAQ,통신장비,101801781385.0
1983,216050,인크로스,KOSDAQ,기타서비스,472932809900.0
1984,049070,인탑스,KOSDAQ,IT부품,533200000000.0
1985,119610,인터로조,KOSDAQ,의료·정밀기기,270321114700.0
1986,017250,인터엠,KOSDAQ,일반전기전자,34935475220.0
1987,035080,인터파크,KOSDAQ,유통,352766913235.0
1988,051370,인터플렉스,KOSDAQ,IT부품,300924388800.0
1989,064290,인텍플러스,KOSDAQ,반도체,346212081900.0
1990,189300,인텔리안테크,KOSDAQ,일반전기전자,533074329000.0
1991,150840,인트로메딕,KOSDAQ,의료·정밀기기,82290974500.0
1992,048530,인트론바이오,KOSDAQ,제약,838512652950.0
1993,175140,인포마크,KOSDAQ,통신장비,31765042880.0
1994,115310,인포바인,KOSDAQ,통신서비스,69285561100.0
1995,039290,인포뱅크,KOSDAQ,통신서비스,115629907400.0
1996,071200,인피니트헬스케어,KOSDAQ,소프트웨어,182973435000.0
1997,101930,인화정공,KOSDAQ,운송장비·부품,88277929300.0
1998,068330,일신바이오,KOSDAQ,기계·장비,219312054400.0
1999,058450,일야,KOSDAQ,IT부품,21741900000.0
2000,019540,일지테크,KOSDAQ,운송장비·부품,52567515000.0
2001,094820,일진파워,KOSDAQ,건설,92432486170.0
2002,950140,잉글우드랩,KOSDAQ,화학,130730558280.0
2003,049550,잉크테크,KOSDAQ,화학,144980384600.0
2004,254120,자비스,KOSDAQ,기계·장비,44735022200.0
2005,221610,자안,KOSDAQ,화학,95634613500.0
2006,043910,자연과환경,KOSDAQ,기타서비스,87160953600.0
2007,234920,자이글,KOSDAQ,일반전기전자,53041167200.0
2008,289220,자이언트스텝,KOSDAQ,오락·문화,529851633000.0
2009,174880,장원테크,KOSDAQ,통신장비,64801175400.0
2010,049630,재영솔루텍,KOSDAQ,IT부품,70517151558.0
2011,110020,전진바이오팜,KOSDAQ,화학,66462363000.0
2012,065530,전파기지국,KOSDAQ,통신서비스,246856200000.0
2013,208140,정다운,KOSDAQ,음식료·담배,125077173280.0
2014,022220,정산애강,KOSDAQ,화학,116796775645.0
2015,040420,정상제이엘에스,KOSDAQ,기타서비스,103001516640.0
2016,045510,정원엔시스,KOSDAQ,컴퓨터서비스,66351141520.0
2017,065620,제낙스,KOSDAQ,금속,78982709300.0
2018,217190,제너셈,KOSDAQ,반도체,48230457000.0
2019,095700,제넥신,KOSDAQ,기타서비스,2429961572800.0
2020,072520,제넨바이오,KOSDAQ,기타서비스,283215320710.0
2021,122310,제노레이,KOSDAQ,의료·정밀기기,148449208800.0
2022,361390,제노코,KOSDAQ,통신장비,133829272000.0
2023,187420,제노포커스,KOSDAQ,제약,179193680000.0
2024,225220,제놀루션,KOSDAQ,제약,74863183500.0
2025,123330,제닉,KOSDAQ,화학,41930000000.0
2026,159580,제로투세븐,KOSDAQ,유통,247403054600.0
2027,147830,제룡산업,KOSDAQ,금속,81600000000.0
2028,033100,제룡전기,KOSDAQ,IT부품,107939388480.0
2029,079370,제우스,KOSDAQ,기계·장비,301655200000.0
2030,054950,제이브이엠,KOSDAQ,기계·장비,118071434200.0
2031,090470,제이스텍,KOSDAQ,반도체,112987033920.0
2032,287410,제이시스메디칼,KOSDAQ,의료·정밀기기,332335190760.0
2033,137950,제이씨케미칼,KOSDAQ,화학,148748997520.0
2034,033320,제이씨현시스템,KOSDAQ,유통,170500733440.0
2035,204270,제이앤티씨,KOSDAQ,일반전기전자,577906175340.0
2036,026040,제이에스티나,KOSDAQ,기타제조,42579778200.0
2037,126880,제이엔케이히터,KOSDAQ,기계·장비,172180380260.0
2038,322510,제이엘케이,KOSDAQ,소프트웨어,133143903200.0
2039,033050,제이엠아이,KOSDAQ,출판·매체복제,41701557760.0
2040,094970,제이엠티,KOSDAQ,IT부품,64480724000.0
2041,058420,제이웨이,KOSDAQ,오락·문화,7799412240.0
2042,089790,제이티,KOSDAQ,반도체,86959774590.0
2043,052670,제일바이오,KOSDAQ,제약,55350000000.0
2044,199820,제일전기공업,KOSDAQ,일반전기전자,251641500000.0
2045,023440,제일제강,KOSDAQ,금속,119920181290.0
2046,038010,제일테크노스,KOSDAQ,금속,86040000000.0
2047,080220,제주반도체,KOSDAQ,반도체,218216639300.0
2048,216080,제테마,KOSDAQ,제약,420714298050.0
2049,229000,젠큐릭스,KOSDAQ,제약,127400648600.0
2050,082270,젬백스,KOSDAQ,기계·장비,962669853200.0
2051,064800,젬백스링크,KOSDAQ,유통,122169016620.0
2052,041590,젬백스지오,KOSDAQ,건설,71676329340.0
2053,044060,조광ILI,KOSDAQ,기계·장비,120701302200.0
2054,034940,조아제약,KOSDAQ,제약,133832852640.0
2055,101730,조이맥스,KOSDAQ,디지털컨텐츠,93984028250.0
2056,067000,조이시티,KOSDAQ,디지털컨텐츠,413647403880.0
2057,033340,좋은사람들,KOSDAQ,섬유·의류,52653176320.0
2058,036930,주성엔지니어링,KOSDAQ,반도체,550041016800.0
2059,239340,줌인터넷,KOSDAQ,인터넷,152420157540.0
2060,072020,중앙백신,KOSDAQ,제약,192228000000.0
2061,000440,중앙에너비스,KOSDAQ,유통,62271300000.0
2062,228760,지노믹트리,KOSDAQ,제약,269813902500.0
2063,314130,지놈앤컴퍼니,KOSDAQ,제약,726447758400.0
2064,043610,지니뮤직,KOSDAQ,디지털컨텐츠,409713837900.0
2065,263860,지니언스,KOSDAQ,소프트웨어,73384542000.0
2066,303030,지니틱스,KOSDAQ,반도체,142718181690.0
2067,036180,지더블유바이텍,KOSDAQ,유통,35868301125.0
2068,208350,지란지교시큐리티,KOSDAQ,출판·매체복제,61717599630.0
2069,114570,지스마트글로벌,KOSDAQ,반도체,7030424280.0
2070,051160,지어소프트,KOSDAQ,소프트웨어,349060592250.0
2071,053050,지에스이,KOSDAQ,전기·가스·수도,51878542810.0
2072,119850,지엔씨에너지,KOSDAQ,일반전기전자,93863969280.0
2073,270520,지엔원에너지,KOSDAQ,기타서비스,124991676540.0
2074,065060,지엔코,KOSDAQ,섬유·의류,94185730284.0
2075,204840,지엘팜텍,KOSDAQ,기타서비스,68454817550.0
2076,111820,지와이커머스,KOSDAQ,인터넷,72576466950.0
2077,115450,지트리비앤티,KOSDAQ,유통,329119430850.0
2078,219750,지티지웰니스,KOSDAQ,의료·정밀기기,98231520190.0
2079,018120,진로발효,KOSDAQ,음식료·담배,209227392000.0
2080,109820,진매트릭스,KOSDAQ,기타서비스,296727462000.0
2081,086060,진바이오텍,KOSDAQ,음식료·담배,56657662460.0
2082,036890,진성티이씨,KOSDAQ,기계·장비,360840401400.0
2083,007370,진양제약,KOSDAQ,제약,74880000000.0
2084,085660,차바이오텍,KOSDAQ,제약,1014196124600.0
2085,094850,참좋은여행,KOSDAQ,기타서비스,146300000000.0
2086,004650,창해에탄올,KOSDAQ,음식료·담배,128672390000.0
2087,311690,천랩,KOSDAQ,기타서비스,132543847200.0
2088,278280,천보,KOSDAQ,화학,1688000000000.0
2089,096240,청담러닝,KOSDAQ,기타서비스,189461489100.0
2090,013720,청보산업,KOSDAQ,운송장비·부품,117774302400.0
2091,066360,체리부로,KOSDAQ,음식료·담배,61458584670.0
2092,047820,초록뱀미디어,KOSDAQ,오락·문화,320803619400.0
2093,094360,칩스앤미디어,KOSDAQ,소프트웨어,156173103000.0
2094,016920,카스,KOSDAQ,유통,66566260440.0
2095,284620,카이노스메드,KOSDAQ,기타서비스,411892008640.0
2096,293490,카카오게임즈,KOSDAQ,디지털컨텐츠,4033701355900.0
2097,042000,카페24,KOSDAQ,인터넷,651681761800.0
2098,317530,캐리소프트,KOSDAQ,오락·문화,53007776640.0
2099,071850,캐스텍코리아,KOSDAQ,운송장비·부품,59731922740.0
2100,180400,캔서롭,KOSDAQ,기타서비스,178624199880.0
2101,050110,캠시스,KOSDAQ,IT부품,181860980420.0
2102,900310,컬러레이,KOSDAQ,금융,107730000000.0
2103,078340,컴투스,KOSDAQ,디지털컨텐츠,2233610512000.0
2104,307930,컴퍼니케이,KOSDAQ,금융,205271500000.0
2105,263700,케어랩스,KOSDAQ,소프트웨어,174083923200.0
2106,214370,케어젠,KOSDAQ,제약,716558100000.0
2107,221980,케이디켐,KOSDAQ,화학,64153320000.0
2108,043290,케이맥,KOSDAQ,기계·장비,154014284000.0
2109,317030,케이비17호스팩,KOSDAQ,금융,11386185000.0
2110,323940,케이비제18호스팩,KOSDAQ,금융,16269760000.0
2111,330990,케이비제19호스팩,KOSDAQ,금융,9032100000.0
2112,342550,케이비제20호스팩,KOSDAQ,금융,13424565000.0
2113,192250,케이사인,KOSDAQ,소프트웨어,147702927130.0
2114,115500,케이씨에스,KOSDAQ,컴퓨터서비스,104040000000.0
2115,089150,케이씨티,KOSDAQ,컴퓨터서비스,148862000000.0
2116,025880,케이씨피드,KOSDAQ,음식료·담배,82910655680.0
2117,093320,케이아이엔엑스,KOSDAQ,인터넷,368440000000.0
2118,073010,케이에스피,KOSDAQ,기계·장비,71117785005.0
2119,105330,케이엔더블유,KOSDAQ,일반전기전자,72034655940.0
2120,272110,케이엔제이,KOSDAQ,기계·장비,82561844400.0
2121,039420,케이엘넷,KOSDAQ,통신서비스,88164764500.0
2122,083550,케이엠,KOSDAQ,섬유·의류,119271524800.0
2123,032500,케이엠더블유,KOSDAQ,통신장비,2429073863000.0
2124,225430,케이엠제약,KOSDAQ,화학,74458423500.0
2125,064820,케이프,KOSDAQ,운송장비·부품,160998002880.0
2126,347140,케이프이에스제4호,KOSDAQ,금융,6258720000.0
2127,256940,케이피에스,KOSDAQ,반도체,225868557600.0
2128,024880,케이피에프,KOSDAQ,금속,79732125000.0
2129,042040,케이피엠테크,KOSDAQ,화학,412219713780.0
2130,054410,케이피티유,KOSDAQ,금속,68816000000.0
2131,274090,켄코아에어로스페이스,KOSDAQ,운송장비·부품,160852801200.0
2132,217600,켐온,KOSDAQ,기타서비스,208187968400.0
2133,089010,켐트로닉스,KOSDAQ,화학,410085133200.0
2134,220260,켐트로스,KOSDAQ,화학,169257256510.0
2135,052400,코나아이,KOSDAQ,소프트웨어,604471734300.0
2136,033110,코너스톤네트웍스,KOSDAQ,유통,26473567764.0
2137,046070,코다코,KOSDAQ,운송장비·부품,50783532800.0
2138,047770,코데즈컴바인,KOSDAQ,섬유·의류,99526043260.0
2139,078940,코드네이처,KOSDAQ,건설,66899949050.0
2140,080530,코디,KOSDAQ,화학,52473396240.0
2141,224060,코디엠,KOSDAQ,반도체,63965807082.0
2142,078650,코렌,KOSDAQ,의료·정밀기기,73803649110.0
2143,104540,코렌텍,KOSDAQ,의료·정밀기기,229027905400.0
2144,027050,코리아나,KOSDAQ,화학,189200000000.0
2145,290510,코리아센터,KOSDAQ,소프트웨어,665993567380.0
2146,190650,코리아에셋투자증권,KOSDAQ,금융,68351600000.0
2147,101670,코리아에스이,KOSDAQ,금속,25893000000.0
2148,123410,코리아에프티,KOSDAQ,운송장비·부품,93824385680.0
2149,036690,코맥스,KOSDAQ,통신장비,97446485500.0
2150,049430,코메론,KOSDAQ,의료·정밀기기,97718400000.0
2151,183300,코미코,KOSDAQ,반도체,673374038400.0
2152,041960,코미팜,KOSDAQ,제약,686788873200.0
2153,089890,코세스,KOSDAQ,반도체,152581650400.0
2154,009730,코센,KOSDAQ,금속,26398999325.0
2155,082660,코스나인,KOSDAQ,IT부품,52884212565.0
2156,222040,코스맥스엔비티,KOSDAQ,음식료·담배,165849120000.0
2157,241710,코스메카코리아,KOSDAQ,화학,178356000000.0
2158,069110,코스온,KOSDAQ,화학,62963935800.0
2159,166480,코아스템,KOSDAQ,제약,264052992000.0
2160,045970,코아시아,KOSDAQ,IT부품,319725743400.0
2161,196450,코아시아옵틱스,KOSDAQ,의료·정밀기기,84733046430.0
2162,029960,코엔텍,KOSDAQ,기타서비스,456500000000.0
2163,102940,코오롱생명과학,KOSDAQ,제약,284738282200.0
2164,950160,코오롱티슈진,KOSDAQ,제약,489551575500.0
2165,033290,코웰패션,KOSDAQ,유통,566401497600.0
2166,056360,코위버,KOSDAQ,통신장비,90424464000.0
2167,282880,코윈테크,KOSDAQ,기계·장비,228511852400.0
2168,121850,코이즈,KOSDAQ,IT부품,92220680300.0
2169,015710,코콤,KOSDAQ,통신장비,130251615000.0
2170,052330,코텍,KOSDAQ,정보기기,161975340800.0
2171,322780,코퍼스코리아,KOSDAQ,오락·문화,112694139090.0
2172,126600,코프라,KOSDAQ,화학,129438836420.0
2173,200130,콜마비앤에이치,KOSDAQ,제약,1601260843600.0
2174,317690,퀀타매트릭스,KOSDAQ,의료·정밀기기,254434852800.0
2175,060280,큐렉소,KOSDAQ,유통,352764749350.0
2176,040350,큐로컴,KOSDAQ,컴퓨터서비스,161877634595.0
2177,051780,큐로홀딩스,KOSDAQ,방송서비스,65848034070.0
2178,115180,큐리언트,KOSDAQ,기타서비스,274151259000.0
2179,043090,큐브앤컴퍼니,KOSDAQ,유통,67461947910.0
2180,182360,큐브엔터,KOSDAQ,오락·문화,131861961160.0
2181,066310,큐에스아이,KOSDAQ,반도체,135349060500.0
2182,016600,큐캐피탈,KOSDAQ,금융,118202953792.0
2183,043590,크로바하이텍,KOSDAQ,반도체,46156807480.0
2184,114120,크루셜텍,KOSDAQ,IT부품,27354516075.0
2185,110790,크리스에프앤씨,KOSDAQ,섬유·의류,346778208000.0
2186,900250,크리스탈신소재,KOSDAQ,금융,126077964720.0
2187,083790,크리스탈지노믹스,KOSDAQ,기타서비스,427971983400.0
2188,045520,크린앤사이언스,KOSDAQ,기계·장비,172900000000.0
2189,036170,클라우드에어,KOSDAQ,반도체,66512301580.0
2190,214150,클래시스,KOSDAQ,의료·정밀기기,918979468800.0
2191,352770,클리노믹스,KOSDAQ,기타서비스,171765318900.0
2192,237880,클리오,KOSDAQ,화학,360566658050.0
2193,139670,키네마스터,KOSDAQ,소프트웨어,769430237600.0
2194,311270,키움제5호스팩,KOSDAQ,금융,7758000000.0
2195,054780,키이스트,KOSDAQ,오락·문화,293584488300.0
2196,219130,타이거일렉,KOSDAQ,반도체,84295771500.0
2197,065130,탑엔지니어링,KOSDAQ,기계·장비,148259664960.0
2198,023160,태광,KOSDAQ,금속,248570000000.0
2199,053620,태양,KOSDAQ,금속,99760000000.0
2200,044490,태웅,KOSDAQ,금속,250092262500.0
2201,124560,태웅로직스,KOSDAQ,운송,134413128960.0
2202,191420,테고사이언스,KOSDAQ,제약,212856892500.0
2203,073640,테라사이언스,KOSDAQ,금속,160517686630.0
2204,182690,테라셈,KOSDAQ,반도체,30474933120.0
2205,066700,테라젠이텍스,KOSDAQ,제약,283564361900.0
2206,095610,테스,KOSDAQ,반도체,675084917900.0
2207,131970,테스나,KOSDAQ,반도체,732075019200.0
2208,089030,테크윙,KOSDAQ,반도체,440115953600.0
2209,054450,텔레칩스,KOSDAQ,반도체,216769871550.0
2210,091440,텔레필드,KOSDAQ,통신장비,36795258750.0
2211,200230,텔콘RF제약,KOSDAQ,통신장비,443670690840.0
2212,215480,토박스코리아,KOSDAQ,유통,68506574325.0
2213,051360,토비스,KOSDAQ,정보기기,131730417040.0
2214,045340,토탈소프트,KOSDAQ,소프트웨어,216090510000.0
2215,108230,톱텍,KOSDAQ,기계·장비,486697536000.0
2216,079970,투비소프트,KOSDAQ,소프트웨어,89443597660.0
2217,105550,트루윈,KOSDAQ,일반전기전자,96709620600.0
2218,026150,특수건설,KOSDAQ,건설,144069193720.0
2219,322180,티라유텍,KOSDAQ,소프트웨어,91015312500.0
2220,117730,티로보틱스,KOSDAQ,기계·장비,133874068600.0
2221,033830,티비씨,KOSDAQ,방송서비스,181000000000.0
2222,057680,티사이언티픽,KOSDAQ,디지털컨텐츠,182424903045.0
2223,064760,티씨케이,KOSDAQ,반도체,2212412500000.0
2224,246710,티앤알바이오팹,KOSDAQ,제약,383399141000.0
2225,340570,티앤엘,KOSDAQ,제약,276352000000.0
2226,277880,티에스아이,KOSDAQ,기계·장비,216850491000.0
2227,131290,티에스이,KOSDAQ,반도체,671428740300.0
2228,356860,티엘비,KOSDAQ,일반전기전자,213368071000.0
2229,062860,티엘아이,KOSDAQ,반도체,128345360000.0
2230,321550,티움바이오,KOSDAQ,기타서비스,464975753300.0
2231,104480,티케이케미칼,KOSDAQ,화학,384487685820.0
2232,081150,티플랙스,KOSDAQ,금속,93554689710.0
2233,130740,티피씨글로벌,KOSDAQ,운송장비·부품,70028176590.0
2234,084730,팅크웨어,KOSDAQ,통신장비,172023753000.0
2235,046210,파나진,KOSDAQ,의료·정밀기기,140597887500.0
2236,034230,파라다이스,KOSDAQ,오락·문화,1523289756000.0
2237,033540,파라텍,KOSDAQ,기계·장비,146908918500.0
2238,043200,파루,KOSDAQ,IT부품,52166426215.0
2239,214450,파마리서치프로덕트,KOSDAQ,유통,681319411200.0
2240,208340,파멥신,KOSDAQ,제약,269905399550.0
2241,177830,파버나인,KOSDAQ,일반전기전자,83859177050.0
2242,037070,파세코,KOSDAQ,일반전기전자,337400000000.0
2243,150900,파수,KOSDAQ,소프트웨어,94801290500.0
2244,037030,파워넷,KOSDAQ,일반전기전자,100324219520.0
2245,047310,파워로직스,KOSDAQ,IT부품,279498373840.0
2246,170790,파이오링크,KOSDAQ,통신장비,91532005500.0
2247,049120,파인디앤씨,KOSDAQ,IT부품,48238697520.0
2248,038950,파인디지털,KOSDAQ,통신장비,72598539150.0
2249,106240,파인테크닉스,KOSDAQ,IT부품,292405329250.0
2250,131760,파인텍,KOSDAQ,IT부품,60738988200.0
2251,065690,파커스,KOSDAQ,IT부품,42937790175.0
2252,140860,파크시스템스,KOSDAQ,의료·정밀기기,932533123500.0
2253,091700,파트론,KOSDAQ,IT부품,587597048500.0
2254,038160,팍스넷,KOSDAQ,금융,10551204112.0
2255,032800,판타지오,KOSDAQ,오락·문화,50870870212.0
2256,318010,팜스빌,KOSDAQ,음식료·담배,81275714500.0
2257,027710,팜스토리,KOSDAQ,음식료·담배,231746528000.0
2258,225590,패션플랫폼,KOSDAQ,섬유·의류,42086006540.0
2259,054300,팬스타엔터프라이즈,KOSDAQ,기계·장비,53248325140.0
2260,068050,팬엔터테인먼트,KOSDAQ,오락·문화,230790407540.0
2261,222110,팬젠,KOSDAQ,제약,87781157100.0
2262,263750,펄어비스,KOSDAQ,디지털컨텐츠,4328041200000.0
2263,251970,펌텍코리아,KOSDAQ,화학,249240000000.0
2264,087010,펩트론,KOSDAQ,제약,305277424400.0
2265,043370,평화정공,KOSDAQ,운송장비·부품,220500000000.0
2266,119500,포메탈,KOSDAQ,금속,58347617600.0
2267,016670,포비스티앤씨,KOSDAQ,유통,84222290362.0
2268,056730,포스링크,KOSDAQ,유통,109591063600.0
2269,022100,포스코 ICT,KOSDAQ,기타서비스,1118975605440.0
2270,009520,포스코엠텍,KOSDAQ,금속,363124370160.0
2271,189690,포시에스,KOSDAQ,소프트웨어,62450219160.0
2272,318020,포인트모바일,KOSDAQ,일반전기전자,156263239800.0
2273,256630,포인트엔지니어링,KOSDAQ,금속,208844788790.0
2274,141020,포티스,KOSDAQ,유통,18839533608.0
2275,041020,폴라리스오피스,KOSDAQ,소프트웨어,100963216200.0
2276,290720,푸드나무,KOSDAQ,유통,180700202700.0
2277,005670,푸드웰,KOSDAQ,음식료·담배,81700000000.0
2278,094940,푸른기술,KOSDAQ,정보기기,91975246000.0
